"","state","city","density","freq","reg","hireg","ld"
"452","Arizona","Colorado City",180,1,"1",0,5.19295685089021
"453","Arizona","Concho",19.2,1,"1",0,2.95491027903374
"454","Arizona","Congress",454.4,1,"1",0,6.11897786740694
"455","Arizona","Coolidge",67,5,"1",0,4.20469261939097
"456","Arizona","Cottonwood",279,4,"1",0,5.63121178182137
"457","Arizona","Dolan Springs",155.6,2,"1",0,5.04728861174429
"458","Arizona","Douglas",624,5,"1",0,6.43615036836943
"459","Arizona","Eagar",167,2,"1",0,5.11799381241676
"460","Arizona","Ehrenberg",282.6,1,"1",0,5.64403247025043
"461","Arizona","El Mirage",1374,5,"1",0,7.22548147278229
"462","Arizona","Eloy",65,2,"1",0,4.17438726989564
"463","Arizona","Flagstaff",421,30,"1",0,6.04263283368238
"464","Arizona","Florence",160,4,"1",0,5.07517381523383
"465","Arizona","Fort Defiance",399.3,1,"1",0,5.98971301406918
"466","Arizona","Fountain Hills",468,3,"1",0,6.14846829591765
"467","Arizona","Fredonia",59,1,"1",0,4.07753744390572
"468","Arizona","Ganado",286.9,1,"1",0,5.65913372298732
"469","Arizona","Gila Bend",12,4,"1",0,2.484906649788
"470","Arizona","Gilbert",1375,17,"1",0,7.22620901010067
"471","Arizona","Glendale",1601,118,"1",0,7.37838371299671
"472","Arizona","Globe",155,3,"1",0,5.04342511691925
"473","Arizona","Golden Valley",35.7,7,"1",0,3.57515068878559
"474","Arizona","Goodyear",161,9,"1",0,5.08140436498446
"475","Arizona","Green Valley",419.3,5,"1",0,6.03858665417672
"476","Arizona","Guadalupe",3134,4,"1",0,8.05006542291597
"478","Arizona","Hereford",5.2,1,"1",0,1.64865862558738
"479","Arizona","Holbrook",112,1,"1",0,4.71849887129509
"480","Arizona","Hotevilla",425.4,1,"1",0,6.05302990276614
"481","Arizona","Huachuca City",236,1,"1",0,5.46383180502561
"482","Arizona","Kayenta",255.7,1,"1",0,5.54400488229714
"483","Arizona","Kearny",299,1,"1",0,5.70044357339069
"484","Arizona","Kingman",303,34,"1",0,5.71373280550937
"485","Arizona","Lake Havasu City",454,15,"1",0,6.11809719804135
"486","Arizona","Laveen",952.7,13,"1",0,6.85930005871273
"487","Arizona","Litchfield Park",705,2,"1",0,6.55819780281227
"488","Arizona","Mammoth",23,1,"1",0,3.13549421592915
"489","Arizona","Marana",142,2,"1",0,4.95582705760126
"490","Arizona","Maricopa",433,12,"1",0,6.07073772800249
"491","Arizona","Mayer",360.2,1,"1",0,5.88665943274186
"492","Arizona","Mesa",1388,107,"1",0,7.23561914106675
"493","Arizona","Mohave Valley",136.9,3,"1",0,4.9192507322944
"495","Arizona","Morristown",78.7,1,"1",0,4.36564315542336
"496","Arizona","Munds Park",240.2,1,"1",0,5.48147190964588
"497","Arizona","Nogales",372,3,"1",0,5.91889385427315
"498","Arizona","Oracle",309.2,2,"1",0,5.73398831671327
"499","Arizona","Oro Valley",480,1,"1",0,6.17378610390194
"500","Arizona","Overgaard",84.4,1,"1",0,4.43556740160191
"501","Arizona","Page",76,1,"1",0,4.33073334028633
"502","Arizona","Paradise Valley",358,1,"1",0,5.8805329864007
"503","Arizona","Parker",53,3,"1",0,3.97029191355212
"504","Arizona","Payson",309,4,"1",0,5.73334127689775
"505","Arizona","Peoria",369,39,"1",0,5.91079664404053
"506","Arizona","Phoenix",1212,969,"1",0,7.10002716662926
"507","Arizona","Pima",132,1,"1",0,4.88280192258637
"508","Arizona","Prescott",367,10,"1",0,5.90536184805457
"509","Arizona","Prescott Valley",420,9,"1",0,6.04025471127741
"510","Arizona","Quartzsite",39,2,"1",0,3.66356164612965
"511","Arizona","Queen Creek",506,2,"1",0,6.22653666928747
"512","Arizona","Red Rock",8.4,1,"1",0,2.12823170584927
"513","Arizona","Rio Rico",1004.5,1,"1",0,6.91224518425499
"514","Arizona","Sacaton",356.7,1,"1",0,5.87689509236485
"515","Arizona","Safford",436,4,"1",0,6.07764224334903
"516","Arizona","Sahuarita",359,6,"1",0,5.88332238848828
"517","Arizona","Salome",184.6,1,"1",0,5.21819132206875
"518","Arizona","San Luis",367,1,"1",0,5.90536184805457
"519","Arizona","San Tan Valley",26.4,5,"1",0,3.27336401015227
"520","Arizona","Sanders",0.8,1,"1",0,-0.22314355131421
"521","Arizona","Scottsdale",524,45,"1",0,6.26149168432104
"522","Arizona","Sedona",209,2,"1",0,5.34233425196481
"523","Arizona","Seligman",433.9,1,"1",0,6.0728140928043
"524","Arizona","Sells",286.2,1,"1",0,5.65669086712235
"525","Arizona","Show Low",65,2,"1",0,4.17438726989564
"526","Arizona","Sierra Vista",108,23,"1",0,4.68213122712422
"527","Arizona","Snowflake",66,3,"1",0,4.18965474202643
"528","Arizona","Somerton",839,7,"1",0,6.73221070646721
"529","Arizona","Sonoita",15,1,"1",0,2.70805020110221
"530","Arizona","Stanfield",501.2,1,"1",0,6.21700522302191
"531","Arizona","Sun City",1161.2,4,"1",0,7.05720923215048
"532","Arizona","Sun City West",1056.9,1,"1",0,6.9630953740153
"533","Arizona","Superior",603,1,"1",0,6.40191719672719
"534","Arizona","Surprise",480,12,"1",0,6.17378610390194
"535","Arizona","Taylor",49,1,"1",0,3.89182029811063
"536","Arizona","Tempe",1787,74,"1",0,7.48829351515943
"537","Arizona","Tolleson",482,17,"1",0,6.1779441140506
"538","Arizona","Tombstone",56,5,"1",0,4.02535169073515
"539","Arizona","Tonopah",12.4,8,"1",0,2.51769647261099
"540","Arizona","Topock",12.9,2,"1",0,2.55722731136763
"541","Arizona","Tucson",872,333,"1",0,6.77078942390898
"542","Arizona","Vail",223.1,1,"1",0,5.40762010143849
"543","Arizona","Wickenburg",111,1,"1",0,4.70953020131233
"544","Arizona","Wikieup",18.6,1,"1",0,2.92316158071916
"545","Arizona","Wilhoit",88.5,1,"1",0,4.48300255201388
"546","Arizona","Willcox",219,2,"1",0,5.3890717298165
"547","Arizona","Williams",27,4,"1",0,3.29583686600433
"548","Arizona","Winkelman",174,1,"1",0,5.15905529921453
"549","Arizona","Winslow",295,4,"1",0,5.68697535633982
"550","Arizona","Wittmann",453.1,1,"1",0,6.11611285167309
"551","Arizona","Yarnell",289.4,1,"1",0,5.66780981419738
"552","Arizona","Youngtown",1755,2,"1",0,7.47022413589997
"553","Arizona","Yuma",304,42,"1",0,5.71702770140622
"554","Arkansas","Alexander",524,6,"1",0,6.26149168432104
"555","Arkansas","Alma",386,1,"1",0,5.95583736946483
"556","Arkansas","Almyra",269,1,"1",0,5.59471137960184
"557","Arkansas","Altheimer",159,3,"1",0,5.06890420222023
"558","Arkansas","Arkadelphia",579,1,"1",0,6.361302477573
"559","Arkansas","Ash Flat",68,4,"1",0,4.21950770517611
"560","Arkansas","Ashdown",239,4,"1",0,5.47646355193151
"561","Arkansas","Atkins",191,2,"1",0,5.25227342804663
"562","Arkansas","Austin",433,2,"1",0,6.07073772800249
"563","Arkansas","Bald Knob",231,5,"1",0,5.44241771052179
"564","Arkansas","Barling",186,4,"1",0,5.2257466737132
"565","Arkansas","Batesville",357,10,"1",0,5.87773578177964
"566","Arkansas","Bauxite",70,3,"1",0,4.24849524204936
"567","Arkansas","Bay",226,3,"1",0,5.42053499927229
"568","Arkansas","Beebe",311,6,"1",0,5.73979291217923
"569","Arkansas","Bella Vista",243,4,"1",0,5.49306144334055
"570","Arkansas","Benton",619,44,"1",0,6.4281052726846
"571","Arkansas","Bentonville",600,29,"1",0,6.39692965521615
"572","Arkansas","Berryville",346,2,"1",0,5.84643877505772
"573","Arkansas","Bethel Heights",483,1,"1",0,6.18001665365257
"574","Arkansas","Bismarck",62.6,1,"1",0,4.13676527810605
"575","Arkansas","Black Rock",72,1,"1",0,4.27666611901606
"576","Arkansas","Blytheville",262,101,"1",0,5.5683445037611
"577","Arkansas","Bono",337,2,"1",0,5.82008293035236
"578","Arkansas","Booneville",377,2,"1",0,5.93224518744801
"579","Arkansas","Brinkley",186,3,"1",0,5.2257466737132
"580","Arkansas","Brookland",169,5,"1",0,5.12989871492307
"581","Arkansas","Bryant",384,4,"1",0,5.95064255258773
"582","Arkansas","Buckner",80,1,"1",0,4.38202663467388
"583","Arkansas","Bull Shoals",153,1,"1",0,5.03043792139244
"584","Arkansas","Cabot",503,5,"1",0,6.22059017009974
"585","Arkansas","Calico Rock",144,1,"1",0,4.969813299576
"586","Arkansas","Camden",258,4,"1",0,5.55295958492162
"587","Arkansas","Carlisle",173,1,"1",0,5.15329159449778
"588","Arkansas","Cash",369,2,"1",0,5.91079664404053
"589","Arkansas","Cave City",293,2,"1",0,5.68017260901707
"590","Arkansas","Cave Springs",217,1,"1",0,5.37989735354046
"591","Arkansas","Cedarville",60,1,"1",0,4.0943445622221
"592","Arkansas","Centerton",437,2,"1",0,6.07993319509559
"593","Arkansas","Charleston",229,1,"1",0,5.43372200355424
"594","Arkansas","Cherokee Village",87,2,"1",0,4.46590811865458
"595","Arkansas","Cherry Valley",265,1,"1",0,5.57972982598622
"596","Arkansas","Clarendon",305,1,"1",0,5.72031177660741
"597","Arkansas","Clarkridge",12.1,3,"1",0,2.4932054526027
"598","Arkansas","Clarksville",200,4,"1",0,5.29831736654804
"599","Arkansas","Clinton",74,1,"1",0,4.30406509320417
"600","Arkansas","Conway",552,38,"1",0,6.31354804627709
"601","Arkansas","Cord",18.6,1,"1",0,2.92316158071916
"602","Arkansas","Corning",385,3,"1",0,5.95324333428778
"603","Arkansas","Cotter",150,1,"1",0,5.01063529409626
"604","Arkansas","Cotton Plant",221,1,"1",0,5.39816270151775
"605","Arkansas","Crossett",332,4,"1",0,5.80513496891649
"606","Arkansas","Damascus",78,2,"1",0,4.35670882668959
"607","Arkansas","Danville",218,2,"1",0,5.38449506278909
"608","Arkansas","Dardanelle",483,1,"1",0,6.18001665365257
"609","Arkansas","De Queen",423,1,"1",0,6.04737217904628
"610","Arkansas","De Witt",398,1,"1",0,5.98645200528444
"611","Arkansas","Decatur",155,1,"1",0,5.04342511691925
"612","Arkansas","Desha",83.5,2,"1",0,4.42484663185681
"613","Arkansas","Dover",192,5,"1",0,5.25749537202778
"614","Arkansas","Dumas",509,3,"1",0,6.23244801655052
"615","Arkansas","Earle",267,1,"1",0,5.58724865840025
"616","Arkansas","El Dorado",429,20,"1",0,6.06145691892802
"617","Arkansas","Emmet",123,1,"1",0,4.81218435537242
"618","Arkansas","England",493,4,"1",0,6.20050917404269
"619","Arkansas","Eudora",250,3,"1",0,5.52146091786225
"620","Arkansas","Eureka Springs",118,1,"1",0,4.77068462446567
"621","Arkansas","Farmington",270,4,"1",0,5.59842195899838
"622","Arkansas","Fayetteville",609,54,"1",0,6.4118182677099
"623","Arkansas","Flippin",280,1,"1",0,5.63478960316925
"624","Arkansas","Foreman",180,1,"1",0,5.19295685089021
"625","Arkansas","Forrest City",336,33,"1",0,5.8171111599632
"626","Arkansas","Fort Smith",538,91,"1",0,6.28785856016178
"627","Arkansas","Fouke",333,2,"1",0,5.80814248998044
"628","Arkansas","Gamaliel",6.3,2,"1",0,1.84054963339749
"629","Arkansas","Garfield",71,2,"1",0,4.26267987704132
"630","Arkansas","Genoa",65.1,1,"1",0,4.17592454921452
"631","Arkansas","Gillett",267,1,"1",0,5.58724865840025
"632","Arkansas","Glenwood",92,1,"1",0,4.52178857704904
"633","Arkansas","Gosnell",756,1,"1",0,6.62804137617953
"634","Arkansas","Gould",187,1,"1",0,5.23110861685459
"635","Arkansas","Grannis",28,1,"1",0,3.3322045101752
"636","Arkansas","Gravette",88,1,"1",0,4.47733681447821
"637","Arkansas","Greenbrier",266,1,"1",0,5.5834963087817
"638","Arkansas","Greenwood",336,2,"1",0,5.8171111599632
"639","Arkansas","Gurdon",334,1,"1",0,5.8111409929767
"640","Arkansas","Hackett",221,2,"1",0,5.39816270151775
"641","Arkansas","Hamburg",303,1,"1",0,5.71373280550937
"642","Arkansas","Hampton",163,1,"1",0,5.09375020080676
"643","Arkansas","Hardy",57,2,"1",0,4.04305126783455
"644","Arkansas","Harrisburg",384,2,"1",0,5.95064255258773
"645","Arkansas","Harrison",451,8,"1",0,6.11146733950268
"646","Arkansas","Hartford",131,1,"1",0,4.87519732320115
"647","Arkansas","Heber Springs",313,2,"1",0,5.74620319054015
"648","Arkansas","Hector",79,1,"1",0,4.36944785246702
"649","Arkansas","Helena",869.8,22,"1",0,6.76826330016354
"650","Arkansas","Helena-West Helena",316,3,"1",0,5.75574221358691
"651","Arkansas","Henderson",44.8,1,"1",0,3.80220813942094
"652","Arkansas","Hensley",87.2,3,"1",0,4.46820433091493
"653","Arkansas","Hermitage",279,1,"1",0,5.63121178182137
"654","Arkansas","Hindsville",67,1,"1",0,4.20469261939097
"655","Arkansas","Holly Grove",205,1,"1",0,5.32300997913841
"656","Arkansas","Hope",353,13,"1",0,5.8664680569333
"657","Arkansas","Horatio",225,1,"1",0,5.41610040220442
"658","Arkansas","Hot Springs",391,14,"1",0,5.96870755998537
"659","Arkansas","Hughes",217,1,"1",0,5.37989735354046
"660","Arkansas","Huntsville",244,3,"1",0,5.4971682252932
"661","Arkansas","Jacksonville",385,32,"1",0,5.95324333428778
"662","Arkansas","Jessieville",44,2,"1",0,3.78418963391826
"663","Arkansas","Jonesboro",365,251,"1",0,5.89989735358249
"664","Arkansas","Judsonia",267,2,"1",0,5.58724865840025
"665","Arkansas","Kibler",82,1,"1",0,4.40671924726425
"666","Arkansas","Kingston",21.9,1,"1",0,3.08648663682246
"667","Arkansas","Knoxville",92,2,"1",0,4.52178857704904
"668","Arkansas","Lake City",304,2,"1",0,5.71702770140622
"669","Arkansas","Lakeview",265,2,"1",0,5.57972982598622
"670","Arkansas","Lamar",143,1,"1",0,4.96284463025991
"671","Arkansas","Lavaca",424,1,"1",0,6.04973345523196
"672","Arkansas","Leachville",347,1,"1",0,5.84932477994686
"673","Arkansas","Lead Hill",162,1,"1",0,5.08759633523238
"674","Arkansas","Lepanto",471,5,"1",0,6.15485809401642
"675","Arkansas","Leslie",217,1,"1",0,5.37989735354046
"676","Arkansas","Lewisville",206,1,"1",0,5.32787616878958
"677","Arkansas","Lincoln",334,2,"1",0,5.8111409929767
"678","Arkansas","Little Rock",645,929,"1",0,6.46925031679577
"679","Arkansas","Lockesburg",80,1,"1",0,4.38202663467388
"680","Arkansas","Lonoke",336,5,"1",0,5.8171111599632
"681","Arkansas","Lonsdale",93,3,"1",0,4.53259949315326
"682","Arkansas","Lowell",385,1,"1",0,5.95324333428778
"683","Arkansas","Luxora",480,1,"1",0,6.17378610390194
"684","Arkansas","Mabelvale",319,6,"1",0,5.76519110278484
"685","Arkansas","Magnolia",336,2,"1",0,5.8171111599632
"686","Arkansas","Malvern",487,3,"1",0,6.18826412308259
"687","Arkansas","Manila",355,3,"1",0,5.87211778947542
"688","Arkansas","Mansfield",187,1,"1",0,5.23110861685459
"689","Arkansas","Marianna",381,3,"1",0,5.9427993751267
"690","Arkansas","Marion",237,5,"1",0,5.46806014113513
"691","Arkansas","Marked Tree",167,5,"1",0,5.11799381241676
"692","Arkansas","Marmaduke",369,4,"1",0,5.91079664404053
"693","Arkansas","Marshall",125,1,"1",0,4.8283137373023
"694","Arkansas","Maumelle",582,10,"1",0,6.36647044773144
"695","Arkansas","Mayflower",242,5,"1",0,5.48893772615669
"696","Arkansas","Maynard",149,1,"1",0,5.00394630594546
"697","Arkansas","Melbourne",114,1,"1",0,4.7361984483945
"698","Arkansas","Mena",321,1,"1",0,5.77144112313002
"699","Arkansas","Midland",372,1,"1",0,5.91889385427315
"700","Arkansas","Monticello",341,13,"1",0,5.83188247728352
"701","Arkansas","Morrilton",297,1,"1",0,5.6937321388027
"702","Arkansas","Mount Ida",247,1,"1",0,5.50938833662798
"703","Arkansas","Mountain Home",402,15,"1",0,5.99645208861902
"704","Arkansas","Mountain Pine",179,2,"1",0,5.18738580584075
"705","Arkansas","Mountain View",150,1,"1",0,5.01063529409626
"706","Arkansas","Mountainburg",156,3,"1",0,5.04985600724954
"707","Arkansas","Mulberry",84,1,"1",0,4.43081679884331
"708","Arkansas","Nashville",317,1,"1",0,5.75890177387728
"709","Arkansas","Newark",265,1,"1",0,5.57972982598622
"710","Arkansas","Newport",219,11,"1",0,5.3890717298165
"711","Arkansas","Norfork",87,4,"1",0,4.46590811865458
"712","Arkansas","North Little Rock",489,122,"1",0,6.19236248947487
"713","Arkansas","Osceola",284,6,"1",0,5.64897423816121
"714","Arkansas","Ozark",184,3,"1",0,5.21493575760899
"715","Arkansas","Paragould",349,16,"1",0,5.85507192220243
"716","Arkansas","Paris",283,2,"1",0,5.64544689764324
"717","Arkansas","Parkin",153,3,"1",0,5.03043792139244
"718","Arkansas","Pea Ridge",311,3,"1",0,5.73979291217923
"719","Arkansas","Pearcy",44,2,"1",0,3.78418963391826
"720","Arkansas","Peel",10,1,"1",0,2.30258509299405
"721","Arkansas","Perryville",130,2,"1",0,4.86753445045558
"722","Arkansas","Pine Bluff",379,141,"1",0,5.93753620508243
"723","Arkansas","Pocahontas",343,1,"1",0,5.83773044716594
"724","Arkansas","Portia",121,1,"1",0,4.79579054559674
"725","Arkansas","Prescott",181,2,"1",0,5.19849703126583
"726","Arkansas","Quitman",146,2,"1",0,4.98360662170834
"727","Arkansas","Ravenden",82,3,"1",0,4.40671924726425
"728","Arkansas","Rector",513,1,"1",0,6.24027584517077
"729","Arkansas","Redfield",196,1,"1",0,5.27811465923052
"730","Arkansas","Rogers",675,15,"1",0,6.51471269087253
"731","Arkansas","Roland",84.7,1,"1",0,4.43911560165801
"732","Arkansas","Rose Bud",31,2,"1",0,3.43398720448515
"733","Arkansas","Rover",26.7,1,"1",0,3.2846635654062
"734","Arkansas","Rudy",46,2,"1",0,3.8286413964891
"735","Arkansas","Russellville",400,15,"1",0,5.99146454710798
"736","Arkansas","Scott",17.8,1,"1",0,2.87919845729804
"737","Arkansas","Scranton",169,2,"1",0,5.12989871492307
"738","Arkansas","Searcy",504,12,"1",0,6.22257626807137
"739","Arkansas","Sheridan",158,3,"1",0,5.06259503302697
"740","Arkansas","Sherwood",577,13,"1",0,6.3578422665081
"741","Arkansas","Siloam Springs",588,5,"1",0,6.37672694789863
"742","Arkansas","Springdale",657,37,"1",0,6.48768401848461
"743","Arkansas","Star City",172,2,"1",0,5.14749447681345
"744","Arkansas","Strong",180,2,"1",0,5.19295685089021
"745","Arkansas","Stuttgart",472,4,"1",0,6.15697898558556
"746","Arkansas","Sulphur Rock",142,1,"1",0,4.95582705760126
"747","Arkansas","Sulphur Springs",207,1,"1",0,5.33271879326537
"748","Arkansas","Swifton",523,1,"1",0,6.25958146406492
"749","Arkansas","Taylor",203,1,"1",0,5.31320597904179
"750","Arkansas","Texarkana",278,35,"1",0,5.62762111369064
"751","Arkansas","Thornton",78,1,"1",0,4.35670882668959
"752","Arkansas","Traskwood",36,1,"1",0,3.58351893845611
"753","Arkansas","Trumann",551,7,"1",0,6.31173480915291
"754","Arkansas","Tucker",38.5,1,"1",0,3.65065824129374
"755","Arkansas","Tyronza",187,1,"1",0,5.23110861685459
"756","Arkansas","Van Buren",590,12,"1",0,6.38012253689976
"757","Arkansas","Vanndale",130.3,1,"1",0,4.8698394841308
"758","Arkansas","Vilonia",219,3,"1",0,5.3890717298165
"759","Arkansas","Waldo",212,2,"1",0,5.35658627467201
"760","Arkansas","Waldron",265,1,"1",0,5.57972982598622
"761","Arkansas","Walnut Ridge",105,6,"1",0,4.65396035015752
"762","Arkansas","Ward",477,1,"1",0,6.16751649088834
"763","Arkansas","Warren",310,2,"1",0,5.73657229747919
"764","Arkansas","West Fork",280,1,"1",0,5.63478960316925
"765","Arkansas","West Helena",961.6,17,"1",0,6.86859856378094
"766","Arkansas","West Memphis",329,16,"1",0,5.79605775076537
"767","Arkansas","White Hall",279,4,"1",0,5.63121178182137
"768","Arkansas","Widener",187,2,"1",0,5.23110861685459
"769","Arkansas","Wilmar",125,1,"1",0,4.8283137373023
"770","Arkansas","Wilmot",111,1,"1",0,4.70953020131233
"771","Arkansas","Wilton",106,1,"1",0,4.66343909411207
"772","Arkansas","Winchester",126,1,"1",0,4.83628190695148
"773","Arkansas","Winslow",90,1,"1",0,4.49980967033027
"774","Arkansas","Wynne",345,10,"1",0,5.84354441703136
"775","Arkansas","Yellville",180,3,"1",0,5.19295685089021
"776","California","Acampo",294,2,"5",1,5.68357976733868
"777","California","Adelanto",248,14,"5",1,5.51342874616498
"778","California","Agoura Hills",1024,2,"5",1,6.93147180559945
"779","California","Aguanga",34.7,1,"5",1,3.54673968695281
"780","California","Alameda",2927,18,"5",1,7.98173328669189
"781","California","Alamo",638.2,1,"5",1,6.45865171384414
"782","California","Alderpoint",106.4,7,"5",1,4.66720557690754
"783","California","Alhambra",4320,9,"5",1,8.37101068123816
"784","California","Aliso Viejo",2883,6,"5",1,7.9665866976384
"785","California","Alpaugh",1184.4,2,"5",1,7.07699159622744
"786","California","Alpine",1424.7,4,"5",1,7.26171654422319
"787","California","Alta",69.5,1,"5",1,4.24132675257075
"788","California","Altadena",2211.4,15,"5",1,7.7013810781083
"789","California","Alturas",347,1,"5",1,5.84932477994686
